loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,application_type,pub_rec_bankruptcies,tax_liens,disbursement_method,target,openness,conscientiousness,extraversion,agreeableness,neuroticism,desc_length
8000,8000, 36 months,12.99,269.52,B,B4,Sales & Used car porter,6 years,RENT,51000.0,Not Verified,Oct-2013,"  Borrower added on 10/08/13 > This loan should be use to pay off my credit cards statements so I would not be a slave to credit card debts. So I hope this Lending Club could help me to settle my debts, and I hope too this is a legitamate lender. Thank you and good day.<br>",credit_card,walking by faith not by sight,907xx,CA,9.15,0.0,Feb-2007,0.0,10.0,0.0,3752,41.2,18.0,0.0,Individual,0.0,0.0,Cash,0,0.6336586617043652,0.6786216609246944,0.7193801035654614,0.6628546185502707,0.6342812811069297,274
34000,34000, 60 months,20.31,906.67,D,D5,Allied Telesis,6 years,MORTGAGE,93000.0,Verified,Jul-2013,"  Borrower added on 07/03/13 > This loan is 100% loan consolation. This will payoff some high interest credit cards,a boiler for the house,and accumulated doctor bills. After paying off the credit cards the intent is to close the lines of credit and paying off more than just the minimum payment<br>",debt_consolidation,CCpayoff,608xx,IL,13.13,1.0,Mar-1995,0.0,7.0,0.0,28568,84.5,27.0,0.0,Individual,0.0,0.0,Cash,0,0.4954014022672051,0.3779348920675986,0.5439110728882832,0.4710237996988329,0.6306067362316867,299
6600,6600, 36 months,14.42,226.93,D,D2,angenos pizza and pasta,6 years,MORTGAGE,30000.0,Not Verified,Apr-2009,"i have 3 credit cards with an outstanding amount of 6,600 dollars. i have made some poor financial choices in my day but i have regained my self control and not its time to re- build.  i am currently a home owner. i dont have any late payments on any cards. my interest rates are through the roof though. one of them is 28% and the other is 27% and my third is only 15% but my minmum payments are just to much with no principal going down",debt_consolidation,debt consolidation,554xx,MN,11.08,0.0,Dec-2005,2.0,6.0,0.0,6593,55.9,12.0,0.0,Individual,0.0,0.0,Cash,0,0.5843704075396364,0.6623640224976748,0.4672954502042805,0.6255312514573229,0.5575170365604782,438
35000,35000, 60 months,25.8,1043.78,G,G1,Toll Brothers,< 1 year,RENT,128000.0,Verified,Sep-2013,"  Borrower added on 09/05/13 > I'm hoping the lending club can help me consolidate several credit card bills into 1 easy payment.  Throughout my credit history I have never missed a payment for all of my student loans, credit cards, and auto loans and I believe my loan presents a sound, low risk opportunity for investment.<br>",debt_consolidation,Credit Card Debt Free,926xx,CA,20.12,0.0,Oct-1999,1.0,18.0,0.0,28222,90.7,38.0,0.0,Individual,0.0,0.0,Cash,1,0.6092685842858534,0.5426263212286816,0.6169434176919153,0.6658360300831009,0.6992467983875242,328
6000,6000, 36 months,11.86,198.89,B,B5,Bass Pro Shops,10+ years,RENT,27000.0,Not Verified,Oct-2010,  Borrower added on 10/13/10 > The loan is going to be used to upgrade my sawmill to a bigger one for a new job I will be doing.  The new job requires me to cut more daily production.  The new sawmill will allow me to cut 2000 board feet a day with the income of $700 a day.  With out the upgrade I can only cut 700 board feet at $300 a day.<br/>,small_business,Sawmill upgrade,657xx,MO,14.22,0.0,Dec-2000,1.0,11.0,1.0,2992,73.0,20.0,0.0,Individual,1.0,0.0,Cash,1,0.4164909241201513,0.370770346393808,0.4569840563572857,0.3466387046843663,0.4808508020076556,346
19200,19200, 60 months,20.49,513.94,E,E1,Angelina College,10+ years,MORTGAGE,103656.0,Verified,May-2013,  Borrower added on 05/02/13 > I simply wish to consolidate some credit card debt which will save me over $700 per month if the loan is approved.  I have an excellent repayment of obligation record in my credit history and the accounts for which I will use the loan proceeds will be paid off and closed.  Thank you.<br>,debt_consolidation,helpmeoutplease,759xx,TX,15.78,0.0,Nov-1997,0.0,11.0,0.0,38034,91.4,29.0,0.0,Individual,0.0,0.0,Cash,0,0.5837894461698182,0.5176512391567196,0.5626812252155197,0.532710519618064,0.5386619220134327,319
35000,35000, 60 months,13.49,805.17,C,C2,GA-ASI,8 years,MORTGAGE,130000.0,Verified,Aug-2011,"  Borrower added on 08/02/11 > I have been at my job for 8 years now and periodically travel overseas.  I would like to install a pool, but do not have all the funds needed readily available to me.  I get paid every two weeks and have $1500 left each paycheck after all my bills are paid when I am home and even more when I am traveling so I will have no problem repaying the loan.<br/>",major_purchase,Pool Loan,923xx,CA,6.22,0.0,Nov-1999,1.0,8.0,0.0,95,0.3,13.0,0.0,Individual,0.0,0.0,Cash,0,0.5359107961245917,0.5702857737202217,0.5387753065100147,0.5898263832067286,0.5909512804067393,386
9000,9000, 36 months,9.63,288.85,A,A5,Dept. of Defense,5 years,RENT,85004.0,Verified,Jul-2009,Unfortunately with the economic downturn my wife has lost her job and is unable to find one here in California. I need to move her and my children back home to Texas to reside with family. I will be staying here in California where i have a secure Federal position as well as a second job in the private sector. I have never defaulted on a loan and I have an excellent credit rating unfortunately these economic times seem to have affected us all in one way or another. With my wife and children being taken care of by family back in Texas I will be able to focus all my time and effort on making our family economically stable and prosperous yet again.,moving,Taking Care of the Family,940xx,CA,7.19,0.0,Dec-2001,1.0,9.0,0.0,11,0.1,28.0,0.0,Individual,0.0,0.0,Cash,1,0.307203776231286,0.340379399054826,0.3442580476329455,0.3870243431073006,0.4956961025459062,653
10425,10425, 36 months,12.12,346.86,B,B3,"Duckwall Alco Stores, Inc",10+ years,MORTGAGE,74784.0,Not Verified,Oct-2012,  Borrower added on 09/28/12 > We've been faithfully paying on our credit cards for years. We started seriously repaying them about a half year ago. No cards would work with us to establish reasonable interest rates even though we've been faithful. We'd rather pay interest to LendingClub than credit cards.<br>,credit_card,Operation Credit Card Crush,674xx,KS,12.73,1.0,Aug-1994,0.0,4.0,0.0,10589,65.8,16.0,0.0,Individual,0.0,0.0,Cash,0,0.6930601180070552,0.7062058930950026,0.693689590275025,0.7018264729244865,0.7107075673064466,311
18000,18000, 36 months,14.09,615.99,B,B5,Rohrich Toyota,2 years,MORTGAGE,95000.0,Not Verified,Aug-2012,"  Borrower added on 08/04/12 > I am looking to Consolidate Bills and get into a better position to retire in the next 3 years.<br><br> Borrower added on 08/04/12 > This is not actually for car financing. I picked the wrong option when i was opening this loan.  It is for debt consolidation.  Thank You<br><br> Borrower added on 08/05/12 > I am looking to consolidate debts and payoff in 3 years to be debt free .  I am a homeowner for 20 years and employed  in the same field for 16 years.  Not really doing car financing,  i just picked the wrong option when I first started this process<br>",car,Car financing,150xx,PA,14.32,1.0,Oct-1996,0.0,13.0,1.0,9554,79.0,25.0,0.0,Individual,1.0,0.0,Cash,1,0.6102374434342589,0.6965099058154793,0.6523329620921088,0.6891534821026148,0.6388518442658628,592
20000,20000, 36 months,11.99,664.2,B,B3,Mate,10+ years,RENT,80000.0,Verified,Jan-2014,  Borrower added on 01/25/14 > We recently had to relocate cross country for family reasons. It cost a lot more that we had hoped and had to put most of it on credit cards. I've been paying more than the minimum almost every month but the balances never seem to go down much.<br>,credit_card,Credit card refinancing,908xx,CA,22.58,3.0,Aug-1995,0.0,8.0,0.0,19992,82.6,18.0,0.0,Individual,0.0,0.0,Cash,0,0.496492174651867,0.4717345859575667,0.4921494350871506,0.5300021647226777,0.5134639639587129,279
35000,35000, 36 months,10.65,1140.07,B,B2,General Motors Flint Truck Assembly,10+ years,MORTGAGE,75000.0,Verified,Jan-2012,"  Borrower added on 12/28/11 >  I am asking for a loan to combine my credit card's and auto loan into one payment and better interest rates allowing me to pay off all of my debt in 3 years . I have a very good credit score, always make my payments on time. I have been at my job for 33 years <br>",debt_consolidation,Debt Consolidation Loan,486xx,MI,14.61,0.0,May-1989,2.0,15.0,0.0,26705,39.9,50.0,0.0,Individual,0.0,0.0,Cash,1,0.6848914443228783,0.7572316092245885,0.6352407475588943,0.6806602106398092,0.6380932518792052,296
7125,7125, 36 months,12.12,237.07,B,B3,Action Heating & Air Conditioning,< 1 year,RENT,27864.0,Source Verified,Dec-2012,"  Borrower added on 11/30/12 > I request a loan to either consolidate or pay off my 2 personal credit cards (approx. $4500.00). Paying my debt obligations on time makes me an excellent borrower; I've never  defaulted on my student loans, nor claimed bankruptcy. I never exceed my budget, and my job is secure long-term. Thank you.<br>",debt_consolidation,I'm Good for the Money,537xx,WI,6.89,0.0,Sep-2007,1.0,7.0,0.0,4794,32.6,15.0,0.0,Individual,0.0,0.0,Cash,0,0.5015450090000287,0.4252277843665459,0.5316980788959843,0.5326837425365669,0.6325483840676704,334
20000,20000, 60 months,12.68,451.8,C,C1,Slone Lumber and Millwork,10+ years,MORTGAGE,50000.0,Source Verified,Feb-2011,  Borrower added on 02/25/11 > Thanks to everyone who has invested in my loan to date. I have been with the company I work for 12 years this March and have been in the business I am in for 31 years. I am proud to say that I have always payed all my bills on time and have never payed a late fee or missed any payment.<br/>,debt_consolidation,Clean up,775xx,TX,20.28,0.0,Oct-1984,0.0,21.0,0.0,4147,7.4,38.0,0.0,Individual,0.0,0.0,Cash,0,0.7165439445566568,0.7041925495279616,0.68421343925077,0.6813232764339876,0.7558376349670699,322
21000,21000, 36 months,10.71,684.64,B,B5,Ensign Financial Inc.,2 years,RENT,65000.0,Not Verified,Mar-2008,"I am requesting this loan to help me refinance and get a better interest rate so I can consolidate and repay my debt on a faster schedule. I am also going to use a small portion as startup capital for a small business I have on the side. I am nearly done with school, have great credit and a great commitment to repaying all my obligations on time and in full. Thank you for your consideration.",debt_consolidation,Great Loan for Great Borrower,841xx,UT,2.9,0.0,May-2004,1.0,8.0,0.0,5694,17.7,15.0,0.0,Individual,,0.0,Cash,1,0.5413945686654146,0.5837785167723857,0.6702789185865022,0.6384761386087722,0.6741970854586025,394
10000,10000, 60 months,17.76,252.64,D,D1,Resource Coordinator,5 years,MORTGAGE,70389.0,Verified,Oct-2013,"  Borrower added on 10/12/13 > I have 3 credits cards I stop using. To make it easy for myself each month, I rather consolidate those cards and have just the one bill. I've paid off my other credit cards and I see my credit is improving. My debt is only $5000.00 and the rest will be used to remodel my kitchen.<br>",debt_consolidation,Consolidate and Remodel,142xx,NY,24.67,2.0,Mar-1998,2.0,11.0,0.0,5499,56.1,32.0,0.0,Individual,0.0,0.0,Cash,0,0.5380951793405631,0.4599263006171605,0.5494518045893726,0.4807174016086132,0.6248893891272072,315
8000,8000, 36 months,7.14,247.53,A,A3,Duval County Public Schools,4 years,MORTGAGE,38000.0,Source Verified,Jul-2010,"  Borrower added on 07/05/10 > My brother is getting married sooner than we planned on! I'm an Elementary teacher and a trip-for-four to Turkey wasn't part of this year's summer budget. A friend told me the rates here were better than a credit card, so I thought I'd give it a try.<br/>",vacation,My Brother's Turkish Wedding,322xx,FL,10.74,0.0,Sep-1995,0.0,5.0,0.0,2053,34.2,8.0,0.0,Individual,0.0,0.0,Cash,0,0.6311352232287153,0.8143348823810705,0.6534053141680932,0.7211348607937701,0.5876058093320975,286
10400,10400, 36 months,7.51,323.56,A,A3,Execujet Middle East,4 years,RENT,108000.0,Not Verified,Feb-2012,"  Borrower added on 01/19/12 > We recently incurred some credit card debt and we would like to reduce the amount of interest that we are paying, while at the same time set up a fixed payoff period.<br><br>  Borrower added on 01/23/12 > I am really pleased with the Lending Club system. For those of us who incorporate integrity in our business it's a great way to get ahead; a &quot;win/win&quot; situation for all involved.<br>",credit_card,Credit Card Refinance,925xx,CA,10.2,0.0,Feb-2003,2.0,14.0,0.0,24897,33.5,36.0,0.0,Individual,0.0,0.0,Cash,0,0.5808242852149407,0.5435064768804041,0.6153229025286951,0.5648465787928644,0.5883475606824574,428
25000,25000, 60 months,23.76,715.73,F,F4,US Postal Service,10+ years,MORTGAGE,80000.0,Verified,Jul-2012,  Borrower added on 06/26/12 > Need to get this credit card debt taken care. With this loan I feel I am able to see a light at the end of the tunnel which means it will b over in 5 years.<br><br> Borrower added on 06/26/12 > By me applying for a debt consolidation loan I feel that there is now light at the end of the tunnel for mean which would now only be 5 short years away and what a feeling that is.<br>,debt_consolidation,debt consolidation,060xx,CT,18.51,0.0,Jun-2000,0.0,11.0,0.0,20906,91.3,39.0,0.0,Individual,0.0,0.0,Cash,0,0.6544015172992275,0.6325804582858962,0.7159881064161744,0.7240163299489689,0.7405236252225236,409
28000,28000, 60 months,14.33,656.32,C,C1,Port Authority of New York and NJ,6 years,MORTGAGE,100000.0,Verified,Jan-2013,"  Borrower added on 01/08/13 > Want to consoliate all of our little cards into one simple payment a month.  This way it will be easier to pay extra to just one loan payment, than paying extra to 6 different smaller cards.  Want to take control of our finances and imporove our credit score overall.<br><br>  Borrower added on 01/08/13 > We want to have a lower interest rate on one loan and pay it off quickly and efficiently.  Debt consolidation will help us to save money and secure a stable financial future.<br>",debt_consolidation,No more credit cards,078xx,NJ,17.36,0.0,Apr-1999,0.0,8.0,0.0,22610,71.3,21.0,0.0,Individual,0.0,0.0,Cash,1,0.4433644865806764,0.2701899664102705,0.3790825680002922,0.4084150965854186,0.5508818128667251,515
12000,12000, 36 months,8.9,381.04,A,A5,The Stand Juice Co. LLC,6 years,RENT,60000.0,Source Verified,Jun-2012,  Borrower added on 06/04/12 > This loan is for a waterproofing system and finishing of my and my fiancee's basement in our home. We are getting married in July and soon will start a family. We live in 1050 square foot cape and need the extra space. It will also be a great investment to add value to our home if we ever sell it.<br><br> Borrower added on 06/06/12 > Loan is for a water proofing system and finishing of my basement.<br>This will add square footage to my home and also add value if I ever decide to sell it.<br>,home_improvement,Basement Remodel,064xx,CT,23.64,0.0,Jan-2003,0.0,17.0,0.0,8015,24.7,27.0,0.0,Individual,0.0,0.0,Cash,0,0.5220478106253463,0.4236124750672514,0.5556247689798213,0.5550996269780971,0.5923477002607896,527
12000,8750, 36 months,6.54,268.34,A,A4,The Venetian Palazzo,3 years,MORTGAGE,56000.0,Verified,Dec-2010,"  Borrower added on 12/13/10 > I would like to visit my sister in Australia whom I have not seen in 12 years. I have a family of 4 my own. I will need about $6000 just for the airfare.<br/> Borrower added on 12/17/10 > I really need this loan so I can also pay a debt of $7500. I do not intend to spend it all on a vacation. I still have about 6 months in planning before the vacation.<br/> Borrower added on 12/19/10 > Thank you for investors who have funded my loan so far. Hopefully, I will be able to find the best deal for the plane tickets by March 2011.<br/>",vacation,Vacation,890xx,NV,12.04,0.0,Sep-2001,0.0,8.0,0.0,3791,12.8,31.0,0.0,Individual,0.0,0.0,Cash,0,0.6519297523488835,0.6325224799802814,0.6049744485419584,0.6064786700619463,0.5942204059511338,565
6600,6600, 36 months,13.85,225.1,C,C4,U.S. Army,3 years,RENT,41000.0,Not Verified,May-2010,"  Borrower added on 05/12/10 > My husband and I got married in Feb 2008, right before our upcoming deployments to Iraq (we were both in the Army; he has left the Army but I am still serving). We got married by a Justice of the Peace and didn't have a honeymoon. We are renewing our vows in a religious ceremony and taking a honeymoon cruise in July. This loan will help pay for this, as our famlies are not financially able to help out.<br/>",vacation,Halbert 2010,030xx,NH,3.54,0.0,Sep-2001,0.0,4.0,0.0,3695,48.0,26.0,0.0,Individual,0.0,0.0,Cash,0,0.6412314569601424,0.7260950775031243,0.6355948647508403,0.7301376268962496,0.6527953121539426,441
16000,16000, 36 months,10.65,521.18,B,B2,,,MORTGAGE,63000.0,Verified,Feb-2012,  Borrower added on 02/01/12 > Goal: to retire all credit card debt within 2 years and be debt free within 10 years ( with no outstanding mortgage).<br><br> Borrower added on 02/01/12 > Goal: to retire all credit card debt within 2 years and be debt free within 10 years ( with no mortgage debt).<br><br>  Borrower added on 02/01/12 > I have an excellent repayment and credit history.<br>,credit_card,credit card refinance loan,923xx,CA,12.72,0.0,Jun-1998,0.0,11.0,0.0,24268,84.0,27.0,0.0,Individual,0.0,0.0,Cash,0,0.6299839752271028,0.5278099952164371,0.6210990943571256,0.6462871738697079,0.6097851885065605,388
28000,28000, 36 months,21.97,1068.9,E,E5,Transamerica,1 year,RENT,80000.0,Verified,Jun-2012,"  Borrower added on 06/15/12 > I have recently acquired my MBA and have begun a great new job, but I need to consolidate some debt from college and grad school.  This loan would help me lower my monthly expenses and get a great jump on getting rid of that debt.<br>",credit_card,Debt Consolidation,337xx,FL,9.89,0.0,Jul-2005,0.0,10.0,0.0,26605,84.6,16.0,0.0,Individual,0.0,0.0,Cash,1,0.5232659831232856,0.5637574181202462,0.5003602637248747,0.5894271686042414,0.6013173966761319,265
2250,2250, 36 months,6.99,69.47,A,A3,Precision Printing,7 years,RENT,48000.0,Not Verified,Aug-2011,"  Borrower added on 08/14/11 > I try to keep my monthly budget around $1800. I'm trying to be more responsible and cut back on my spending. This loan would allow me to stop paying the various fees and cost of high interest that I have been paying with credit cards.<br/><br/>I appreciate any help I receive. Thank you all for your time and this opportunity to help organize my life.<br/><br/>After spending all day reading about p2p lending. I want to clarify that when I stated, credit card consolidation. I meant that I have $880 on one w/25.99% intrest and the other w/$1370 and 21.99%. Therefore, 6.99% was a pretty appealing interest rate. Please feel free to send any questions...thanks!  I appreciate everyones help!<br/>",debt_consolidation,No More Cards,286xx,NC,13.2,0.0,Oct-2002,0.0,6.0,0.0,6285,57.1,10.0,0.0,Individual,0.0,0.0,Cash,1,0.5942439576994238,0.5455734412205588,0.6515484447226025,0.6007404840875301,0.6428422075176173,728
7500,7500, 36 months,16.89,266.99,D,D4,Summerlin Hospital Medical Center,2 years,RENT,91500.0,Verified,Aug-2011,"  Borrower added on 08/14/11 > I tried this in December and it worked well for me so now that I received another offer, I decided I should  get rid of my last 2 high interest credit cards debt by having one loan and one payment with an end in sight<br/> Borrower added on 08/14/11 > I am a current member trying to get rid of my last 2 high interest credit cards with one payment and an end in sight<br/>null",credit_card,Last High Interest Credit Cards,891xx,NV,19.36,0.0,Oct-1993,0.0,9.0,0.0,14705,98.7,22.0,0.0,Individual,0.0,0.0,Cash,1,0.599797808067073,0.5998321538120814,0.6279391832890658,0.6318748056577749,0.6914974036106231,408
8500,8500, 36 months,10.2,275.07,B,B1,ACE Dental Software,10+ years,RENT,42996.0,Not Verified,Oct-2008," Consolidating debt is what this loan is being used for.  Those debts are:  Personal Training School Training Certifications Vehicle repairs Tires Dental Work  I have perfect credit and will always do what necessary to keep it that way.  It's the way I was raised.  You pay the debts you owe.  Consolidating my debt will allow me to focus on making additional income through my training, instead of worrying about making multiple payments.  I have perfect credit for a reason and I thank you for your investment in me!",debt_consolidation,THE SAFEST INVESTMENT,300xx,GA,9.15,0.0,Nov-2000,1.0,8.0,0.0,6725,43.7,13.0,0.0,Individual,0.0,0.0,Cash,0,0.396392504649232,0.4098335720161276,0.5485344723551344,0.3217259376756566,0.5203844899994123,518
30000,30000, 60 months,12.12,669.16,B,B3,Rabobank,7 years,MORTGAGE,125000.0,Verified,Sep-2012,"  Borrower added on 08/26/12 > Loan is for finishing the basement. <br>I have never had a late payment. <br>Monthly budget is around 3500 with the rest going into savings.<br>My job is pretty stable, with us having hired couple of dozen people this year.<br><br>  Borrower added on 08/26/12 > The monthly budget is 4500 and not 3500, it was incorrectly typed.<br>",home_improvement,Basement,074xx,NJ,10.45,0.0,Aug-2005,3.0,9.0,0.0,2659,11.5,9.0,0.0,Individual,0.0,0.0,Cash,0,0.5569666741859909,0.3857243578355409,0.5342554653843187,0.4443515759503115,0.5120173767731857,363
12000,12000, 60 months,10.99,260.85,B,B3,awnings of hollywood,10+ years,MORTGAGE,55000.0,Source Verified,Jun-2011,"  Borrower added on 06/19/11 > we want to buy an rv for more economical vacations<br/> Borrower added on 06/20/11 > I have been at the same job for 13 years living in the same house.Iam and have always been current on my acounts.I have had car and boat loans in the past and have completed them all without so much as a late fee.About half of them were completed early<br/> Borrower added on 06/28/11 > My neighbor down the street has an rv worth about $42000.He says if I pay off the balance,of which he owes $12000, and fix his awning on his house,whitch I am an awning manufacture, then we have a deal.It is an excellent opportunity.They are getting old now and his wife would rather stay close to home.They took excellent care of it and it is virtually like new.<br/> Borrower added on 06/29/11 > My neighbor has an rv he owes $12000 on.Its worth about 40000.If I pay it off and replace his awning out back,he says we have a deal.Im an awning man by trade so this is a great opportunity for me.<br/>",major_purchase,rv loan,333xx,FL,7.24,0.0,Jun-1992,0.0,6.0,0.0,15468,77.3,16.0,0.0,Individual,0.0,0.0,Cash,1,0.5390078571099128,0.5563044119587183,0.5405452722767059,0.5772310917694908,0.597486466147976,1003
12000,12000, 60 months,17.58,301.99,D,D4,save a lot,< 1 year,MORTGAGE,75000.0,Source Verified,Nov-2011,"  Borrower added on 11/21/11 > We are using this loan to consolidate credit cards, major and department store. This loan will be used to cut our monthly pay out,  and save us on the revolving interest rates that are much higher than what we are being funded from Lending Club.<br> Borrower added on 11/26/11 > 147 investors and counting can't be wrong! We are looking forward to putting ourselves in a better financial position with this loan to consolidate our debt, and we know that our investors will be in a better financial position as well, because we pay our bills on time, always!<br>",debt_consolidation,Debt Consolidation Loan,346xx,FL,19.41,0.0,Aug-1999,3.0,9.0,0.0,4707,56.0,17.0,0.0,Individual,0.0,0.0,Cash,1,0.5377574781679232,0.5115140237019621,0.5860964410750291,0.5468131362796125,0.7276713202428868,592
20000,20000, 36 months,12.12,665.44,B,B3,Social Security Administration,10+ years,RENT,72714.0,Verified,Sep-2012,  Borrower added on 08/24/12 > this loan will allow me to clear four high interest credit cards (saving thousands of $$$) and become essentially debt free in three years...<br><br>  Borrower added on 08/28/12 > I plan to pay off 4 cards totaling $20057.00 with APRs of 17.99-22.99... this will leave a more managable $4500.00 with APRs of 7.99-13.9 and allow me to be virtually debt free when this loan is repaid... I have no other loans or mortages other that a car note which will be paid of in the Spring...<br>,debt_consolidation,Freedom Fund,352xx,AL,17.03,0.0,Mar-1999,0.0,14.0,0.0,24702,73.1,26.0,0.0,Individual,0.0,0.0,Cash,0,0.5660371511443635,0.5731063961101168,0.5297010452033628,0.628433710568717,0.6018555479228145,514
7000,7000, 36 months,11.11,229.54,B,B5,Lehigh Valley Community Menatl Health ,< 1 year,OWN,60000.0,Not Verified,Apr-2011,"  Borrower added on 04/12/11 > I am paying off a high interest credit card and paying back the IRS. I started a small buisness this year and has to borrow money from a retirement account. In turn I am having to pay a prepayment penalty. I am starting to build the bizz and am maintaining a full time job as well to keep the ship a float.  Paying back the $ borrowed all in one place will make things so much easier and who wants to pay the credit card company's the high interests rates :) Even when you are a great customer and pay on time they won't lower the rates.<br/>thank you in advance for your help!<br/>Amy<br/> Borrower added on 04/12/11 > geeze sorry about all of the spelling errors, really I am a good buisness woman...<br/>",credit_card,loan for card,180xx,PA,15.02,1.0,Apr-1996,3.0,10.0,0.0,7940,41.2,43.0,0.0,Individual,0.0,0.0,Cash,0,0.5004348077729478,0.3919384957583586,0.5675291409140025,0.3880524102361899,0.4242877079641243,738
8800,8800, 60 months,15.95,213.77,D,D4,Florida Highway Patrol,10+ years,RENT,71136.0,Source Verified,Oct-2010,"  Borrower added on 10/01/10 > I'm requesting this Peer to Peer Loan to provide funds for my two daughters who have recently become engaged. <br/>My wife was recovering from 2 battles with cancer, but is now fighting her third battle which is terminal. To see our daughters marry with my wife by my side would be a blessing! I have been a State Trooper with the Florida Highway Patrol for 27 plus years. I'm a man of integrity and good character who is hopeful to raise these funds for both weddings to happen before my wife looses her battle with this cancer. I'm fully capable of paying my bills as well as making an additional monthly payment for this loan. With that in mind, and with the hope of wedding blessings please help my loan get fully funded. Thank you, in advance.<br/>Borrower added Financial Expense/Savings Snapshot: ...<br/><br/>Monthly Income: $5928.00 (includes my spouse)<br/>Monthly expenses: $3976.00<br/>Remaining cash flow/savings: $1032.00<br/>Monthly Breakdown...<br/>Housing: $1400.00 (Rent) <br/>Auto Insurance: $79.00 <br/>Car expenses: $518.00 (includes gas) <br/>Utilities: $505.00 (electric, telephones, water) <br/>Cable, Internet: $89.00 <br/>Food, entertainment: $600.00 <br/>Clothing, household expenses $100.00 <br/>Credit cards and other loans: $585.00 includes a perfectly paid Current LendingClub Loan :)<br/>Other expenses: $100.00<br/>",wedding,WEDDING HOPEFUL NEEDS YOUR HELP,335xx,FL,14.46,0.0,Nov-1984,0.0,4.0,0.0,275,7.1,21.0,0.0,Individual,0.0,0.0,Cash,0,0.6072423800921136,0.5845988053407302,0.6577402800520092,0.6045845472748925,0.6089164809585231,1379
35000,35000, 36 months,15.88,1228.43,C,C4,Southern Wine & Spirits,2 years,MORTGAGE,155000.0,Verified,Sep-2013,"  Borrower added on 09/07/13 > In November 2011, I purchased a home built in 1956.  This home required significant renovations, and as such, I found myself over extended with credit to complete the project.  Hindsight, the project should have been done in steps.  HUGE lesson learned.  Thank you for considering to assist me.<br>",debt_consolidation,Debt Consolidation,333xx,FL,15.56,0.0,Sep-1997,1.0,14.0,0.0,44078,72.5,54.0,0.0,Individual,0.0,0.0,Cash,0,0.6125182293168907,0.5677725401846176,0.6885244733097795,0.6757271482712763,0.7631014813774084,329
12000,12000, 36 months,8.94,381.26,A,A5,Washington State University,5 years,OWN,72645.36,Not Verified,Dec-2009,  592061 added on 12/16/09 > Loan is needed to pull balances off of Lowes and Home Depot credit cards before promotional APR offers expire.  Cards were charged to fund home improvement projects such as bathroom and kitchen remodel on a recent home purchase.<br/> Borrower added on 12/17/09 > Great lending concept!  Looking forward to the process!<br/>,home_improvement,Home Improvement,993xx,WA,15.1,0.0,May-1999,3.0,14.0,0.0,7937,19.2,47.0,0.0,Individual,0.0,0.0,Cash,0,0.5617331414485776,0.6603477059522798,0.5803674951412082,0.6385048371724986,0.6845285289483105,352
20000,20000, 60 months,10.65,431.37,B,B2,GCA Services,2 years,MORTGAGE,66000.0,Verified,Nov-2011,  Borrower added on 11/03/11 > The purpose of this loan is to consolidate all my current debt into 1 loan.  I currently have no problem paying them but would like to have 1 payment vs several ones.<br/> Borrower added on 11/10/11 > I just want to add a couple notes: In my application it says have been employed for 2 years.  I have been with my current employer for 2 years but have been in the same type of work for close to 20 years with no gaps in employment.  Also I have never been delinquent in any of my bills at any time.  I am really hopefull to get this loan funded to be able to have 1 payment per month for all my current bills.  Again thanks to all that have invested in this!!<br>,debt_consolidation,Consolidation Loan to be debt free soon!,553xx,MN,21.0,0.0,Jun-1987,0.0,7.0,0.0,14842,62.6,26.0,0.0,Individual,0.0,0.0,Cash,0,0.5783593231756248,0.5193581884508153,0.5748202747035828,0.5782641280961098,0.635228270261686,695
10000,10000, 36 months,6.92,308.41,A,A3,"Cahill, Schmitz, and Cahill",< 1 year,MORTGAGE,87200.0,Not Verified,Mar-2011,"  Borrower added on 03/03/11 > I have purchased a foreclosed townhome in a Minneapolis suburb that was built in 2004. It is overall in good condition, but needs drywall, carpet, paint, kitchen countertop, and an addition of a 3rd bedroom in the basement. It is currently a 2 bed, 3 bath and will be a 3 bed, 3 bath after the basement room is completed. The townhome is about 3 blocks away from the largest hospital in a 15 mile radius and is right across the street from a brand new Elementary school. I used two HELOC lines to purchase the property. I am planning to do 10k of rehab. Rental rates for this type of townhome are $1250/month. Payments on the two HELOC lines are under $400/mo total. Assn dues are $160 and taxes are $160/mo<br/> Borrower added on 03/03/11 > The HELOC lines adjust up to 1% every 12 months.  Keep in mind that this Lending Club loan is only for 3 years, so the HELOC lines could only have gone up 2% in that time, which would not increase the payments substantially.<br/>",other,Rehab Investment Property,553xx,MN,10.68,0.0,Oct-2000,3.0,9.0,0.0,77452,65.5,25.0,0.0,Individual,0.0,0.0,Cash,0,0.5882783221089514,0.6490449642620865,0.6246557078327413,0.6863178559698924,0.7332470442303497,1002
